s	Lv	Rv	Ld	Rd
8750	8.50000023841858E-4	3.40000003576279E-4	8.50000023841858E-4	-3.79999995231628E-4
8750.25	9.49999988079071E-4	2.8999999165535E-4	6.39999985694885E-4	-3.19999992847443E-4
8750.5	0.00108000004291534	4.30000007152557E-4	4.90000009536743E-4	-3.00000011920929E-4
8750.75	0.00125	6.00000023841858E-4	3.00000011920929E-4	-2.70000010728836E-4
8751	0.00139999997615814	7.69999980926514E-4	5.99999986588955E-5	-2.59999990463257E-4
8751.25	0.00152999997138977	9.30000007152557E-4	-1.59999996423721E-4	-4.09999996423721E-4
8751.5	0.0016599999666214	0.0011599999666214	-3.30000013113022E-4	-4.19999986886978E-4
8751.75	0.00177999997138977	0.00142999994754791	-3.60000014305115E-4	-4.49999988079071E-4
8752	0.00188999998569489	0.00176999998092651	-4.49999988079071E-4	-3.70000004768372E-4
8752.25	0.00191999995708466	0.00197000002861023	-5.60000002384186E-4	-4.19999986886978E-4
8752.5	0.00199000000953674	0.00215000009536743	-7.59999990463257E-4	-4.39999997615814E-4
8752.75	0.00203999996185303	0.00219000005722046	-8.29999983310699E-4	-4.90000009536743E-4
8753	0.00213000011444092	0.00222000002861023	-8.19999992847443E-4	-4.19999986886978E-4
8753.25	0.00222000002861023	0.00228999996185303	-7.20000028610229E-4	-4.39999997615814E-4
8753.5	0.00232999992370605	0.00228999996185303	-7.40000009536743E-4	-4.39999997615814E-4
8753.75	0.00244000005722046	0.00234999990463257	-8.70000004768372E-4	-6.10000014305115E-4
8754	0.00251999998092651	0.00235999989509583	-0.00110000002384186	-7.20000028610229E-4
8754.25	0.00258999991416931	0.00240000009536743	-0.00114999997615814	-7.69999980926514E-4
8754.5	0.00258999991416931	0.00240000009536743	-0.00110000002384186	-7.09999978542328E-4
8754.75	0.00259999990463257	0.00239000010490417	-0.00105999994277954	-6.70000016689301E-4
8755	0.00252999997138977	0.00241000008583069	-0.00105999994277954	-6.80000007152557E-4
8755.25	0.00252999997138977	0.00246000003814697	-0.0011599999666214	-6.80000007152557E-4
8755.5	0.00252999997138977	0.00257999992370605	-0.0011599999666214	-6.99999988079071E-4
8755.75	0.00254999995231628	0.00266000008583069	-0.00122000002861023	-6.29999995231628E-4
8756	0.00259999990463257	0.00275999999046326	-0.00110000002384186	-6.00000023841858E-4
8756.25	0.00266000008583069	0.00271000003814697	-0.0010900000333786	-5.60000002384186E-4
8756.5	0.00274000000953674	0.00265000009536743	-0.00101999998092651	-6.39999985694885E-4
8756.75	0.00285999989509583	0.00257999992370605	-0.00100999999046326	-7.79999971389771E-4
8757	0.00297000002861023	0.00248000001907349	-8.89999985694885E-4	-8.79999995231628E-4
8757.25	0.0030699999332428	0.00245000004768372	-8.10000002384186E-4	-9.49999988079071E-4
8757.5	0.00314000010490417	0.00239000010490417	-8.50000023841858E-4	-9.39999997615814E-4
8757.75	0.00321000003814697	0.00240000009536743	-9.90000009536743E-4	-0.00104999995231628
8758	0.00332999992370605	0.00240000009536743	-0.00125	-0.0010900000333786
8758.25	0.00346000003814697	0.0024300000667572	-0.00139999997615814	-0.00110000002384186
8758.5	0.00361999988555908	0.00250999999046326	-0.00147000002861023	-9.70000028610229E-4
8758.75	0.00375	0.00259999990463257	-0.00139999997615814	-8.70000004768372E-4
8759	0.00389000010490417	0.0026800000667572	-0.00137999999523163	-7.09999978542328E-4
8759.25	0.00398000001907349	0.00273000001907349	-0.00138999998569489	-6.60000026226044E-4
8759.5	0.00405000019073486	0.0028199999332428	-0.00138999998569489	-5.50000011920929E-4
8759.75	0.00409000015258789	0.00288000011444092	-0.00130999994277954	-4.90000009536743E-4
8760	0.00407999992370605	0.00290000009536743	-0.00123000001907349	-3.60000014305115E-4
8760.25	0.00407000017166138	0.0029300000667572	-0.00110000002384186	-3.89999985694885E-4
8760.5	0.00398000001907349	0.00294000005722046	-0.001	-3.49999994039536E-4
8760.75	0.0039300000667572	0.00300999999046326	-8.50000023841858E-4	-3.49999994039536E-4
8761	0.00388000011444092	0.003	-7.20000028610229E-4	-2.00000002980232E-4
8761.25	0.00382999992370605	0.00297000002861023	-6.10000014305115E-4	-3.99999991059303E-5
8761.5	0.00380999994277954	0.00282999992370605	-4.69999998807907E-4	9.00000035762787E-5
8761.75	0.00374000000953674	0.0025699999332428	-4.30000007152557E-4	2.39999994635582E-4
8762	0.00369000005722046	0.00228999996185303	-2.8999999165535E-4	2.5E-4
8762.25	0.00360999989509583	0.00198000001907349	-2.5E-4	4.00000005960464E-4
8762.5	0.00351999998092651	0.00169000005722046	-1.59999996423721E-4	4.00000005960464E-4
8762.75	0.00341000008583069	0.00147000002861023	-2.30000004172325E-4	5.09999990463257E-4
8763	0.00326999998092651	0.00126999998092651	-3.49999994039536E-4	4.79999989271164E-4
8763.25	0.00315000009536743	0.00119000005722046	-4.69999998807907E-4	5.09999990463257E-4
8763.5	0.00300999999046326	0.00110000002384186	-4.69999998807907E-4	5.29999971389771E-4
8763.75	0.00290000009536743	0.00104999995231628	-3.49999994039536E-4	6.29999995231628E-4
8764	0.00275	0.00107000005245209	-1.70000001788139E-4	8.00000011920929E-4
8764.25	0.00264000010490417	0.00105999994277954	-3.99999991059303E-5	9.10000026226044E-4
8764.5	0.00251999998092651	0.00108000004291534	3.99999991059303E-5	0.001
8764.75	0.00238000011444092	9.70000028610229E-4	1.59999996423721E-4	0.00105999994277954
8765	0.00226999998092651	9.39999997615814E-4	3.49999994039536E-4	0.00124000000953674
8765.25	0.00215000009536743	8.39999973773956E-4	5.69999992847443E-4	0.00142999994754791
8765.5	0.00208999991416931	8.10000002384186E-4	7.09999978542328E-4	0.00158000004291534
8765.75	0.00202999997138977	7.5E-4	7.79999971389771E-4	0.00153999996185303
8766	0.00207999992370605	7.69999980926514E-4	6.80000007152557E-4	0.00150999999046326
8766.25	0.00219000005722046	8.70000004768372E-4	7.20000028610229E-4	0.00147000002861023
8766.5	0.00228999996185303	9.10000026226044E-4	7.20000028610229E-4	0.0015900000333786
8766.75	0.00242000007629395	0.00102999997138977	8.29999983310699E-4	0.00162000000476837
8767	0.0025	9.49999988079071E-4	8.29999983310699E-4	0.00172000002861023
8767.25	0.00261999988555908	9.30000007152557E-4	8.70000004768372E-4	0.00174000000953674
8767.5	0.00265000009536743	8.00000011920929E-4	9.39999997615814E-4	0.00175
8767.75	0.00269000005722046	7.09999978542328E-4	9.90000009536743E-4	0.00178999996185303
8768	0.00267000007629395	6.39999985694885E-4	0.00112999999523163	0.00176999998092651
8768.25	0.00259999990463257	5.29999971389771E-4	0.0011599999666214	0.00183000004291534
8768.5	0.00248000001907349	4.6000000834465E-4	0.00121000003814697	0.00172000002861023
8768.75	0.00235999989509583	3.60000014305115E-4	0.00110000002384186	0.00176999998092651
8769	0.00223000001907349	3.40000003576279E-4	0.00114999997615814	0.00179999995231628
8769.25	0.00209999990463257	3.00000011920929E-4	0.00121000003814697	0.00198000001907349
8769.5	0.00195000004768372	2.80000001192093E-4	0.00139999997615814	0.0020699999332428
8769.75	0.00178999996185303	1.59999996423721E-4	0.00141999995708466	0.00209999990463257
8770	0.00157000005245209	5.00000007450581E-5	0.00146000003814697	0.00210999989509583
8770.25	0.00133000004291534	-9.00000035762787E-5	0.00147000002861023	0.00208999991416931
8770.5	0.00101999998092651	-2.8999999165535E-4	0.00160000002384186	0.00224000000953674
8770.75	7.09999978542328E-4	-4.90000009536743E-4	0.00167999994754791	0.00233999991416931
8771	3.70000004768372E-4	-6.99999988079071E-4	0.00174000000953674	0.00239000010490417
8771.25	-5.00000007450581E-5	-8.70000004768372E-4	0.00171000003814697	0.00229999995231628
8771.5	-4.30000007152557E-4	-0.00104999995231628	0.00170000004768372	0.00211999988555908
8771.75	-8.39999973773956E-4	-0.00125999999046326	0.00166999995708466	0.00191999995708466
8772	-0.00121000003814697	-0.00147000002861023	0.00171000003814697	0.00182000005245209
8772.25	-0.00161000001430511	-0.00169000005722046	0.00178999996185303	0.00174000000953674
8772.5	-0.00202999997138977	-0.00198000001907349	0.0018400000333786	0.00171000003814697
8772.75	-0.00248000001907349	-0.00229999995231628	0.00186000001430511	0.00157000005245209
8773	-0.003	-0.00261999988555908	0.00186000001430511	0.00147000002861023
8773.25	-0.00350999999046326	-0.0029300000667572	0.00188999998569489	0.00139999997615814
8773.5	-0.00409999990463257	-0.00325	0.00188999998569489	0.00144000005722046
8773.75	-0.00461999988555908	-0.00351999998092651	0.00177999997138977	0.00141999995708466
8774	-0.00517000007629395	-0.00375	0.00175	0.00137000000476837
8774.25	-0.0056399998664856	-0.00391000008583069	0.00167999994754791	0.00125999999046326
8774.5	-0.00605999994277954	-0.00407999992370605	0.00172000002861023	0.0011599999666214
8774.75	-0.0065	-0.00423000001907349	0.0016599999666214	0.00117999994754791
8775	-0.00686999988555908	-0.00442000007629395	0.00170000004768372	0.00112999999523163
8775.25	-0.00721999979019165	-0.00471000003814697	0.0016599999666214	0.00117999994754791
8775.5	-0.00751000022888184	-0.00507999992370605	0.00162999999523163	0.00105999994277954
8775.75	-0.00780000019073486	-0.00544999980926514	0.00148000001907349	9.90000009536743E-4
8776	-0.00802000045776367	-0.00580000019073486	0.00137999999523163	8.10000002384186E-4
8776.25	-0.00822999954223633	-0.00605000019073486	0.00119000005722046	6.60000026226044E-4
8776.5	-0.00840999984741211	-0.00626000022888184	9.20000016689301E-4	4.6000000834465E-4
8776.75	-0.00852000045776367	-0.00634000015258789	5E-4	2.5E-4
8777	-0.0085600004196167	-0.00634000015258789	1.00000001490116E-4	1.00000001490116E-4
8777.25	-0.0085	-0.00628000020980835	-1.40000000596046E-4	-1.99999995529652E-5
8777.5	-0.00842000007629395	-0.00607999992370605	-2.70000010728836E-4	-7.00000002980232E-5
8777.75	-0.00831999969482422	-0.00594999980926514	-3.49999994039536E-4	-1.70000001788139E-4
8778	-0.0081899995803833	-0.00573999977111816	-4.69999998807907E-4	-2.19999998807907E-4
8778.25	-0.00807999992370605	-0.0056399998664856	-6.00000023841858E-4	-3.10000002384186E-4
8778.5	-0.00792000007629395	-0.00546000003814697	-6.80000007152557E-4	-2.30000004172325E-4
8778.75	-0.00771999979019165	-0.00526000022888184	-6.49999976158142E-4	-1.59999996423721E-4
8779	-0.00753999996185303	-0.00505000019073486	-6.70000016689301E-4	-2.99999993294477E-5
8779.25	-0.0073899998664856	-0.00482999992370605	-7.20000028610229E-4	-9.9999997764826E-6
8779.5	-0.00730999994277954	-0.00467000007629395	-8.29999983310699E-4	1.99999995529652E-5
8779.75	-0.00719999980926514	-0.00440999984741211	-8.50000023841858E-4	5.99999986588955E-5
8780	-0.00707999992370605	-0.00426000022888184	-7.90000021457672E-4	1.19999997317791E-4
8780.25	-0.00694000005722046	-0.00405000019073486	-6.39999985694885E-4	1.29999995231628E-4
8780.5	-0.00680999994277954	-0.00399000000953674	-4.90000009536743E-4	1.99999995529652E-5
8780.75	-0.00673999977111816	-0.00397000002861023	-4.39999997615814E-4	-7.99999982118607E-5
8781	-0.00676999998092651	-0.00411999988555908	-3.10000002384186E-4	-1.89999997615814E-4
8781.25	-0.00692999982833862	-0.0043600001335144	-1.70000001788139E-4	-1.50000005960464E-4
8781.5	-0.00713000011444092	-0.0046399998664856	1.00000001490116E-4	-1.40000000596046E-4
8781.75	-0.00742999982833862	-0.00501000022888184	2.09999993443489E-4	-1.50000005960464E-4
8782	-0.00780000019073486	-0.00538000011444092	2.59999990463257E-4	-3.19999992847443E-4
8782.25	-0.00818000030517578	-0.00576999998092651	1.00000001490116E-4	-4.69999998807907E-4
8782.5	-0.00846000003814697	-0.00605000019073486	-5.99999986588955E-5	-5.60000002384186E-4
8782.75	-0.00863000011444092	-0.00617000007629395	-1.59999996423721E-4	-5.50000011920929E-4
8783	-0.00861999988555908	-0.00607999992370605	-2.00000002980232E-4	-5.09999990463257E-4
8783.25	-0.00839000034332275	-0.00584999990463257	-2.30000004172325E-4	-5.09999990463257E-4
8783.5	-0.00802000045776367	-0.00555999994277954	-3.30000013113022E-4	-5E-4
8783.75	-0.00759999990463257	-0.00528999996185303	-4.00000005960464E-4	-5.09999990463257E-4
8784	-0.00726999998092651	-0.00509999990463257	-3.89999985694885E-4	-5.29999971389771E-4
8784.25	-0.00701999998092651	-0.00492999982833862	-2.8999999165535E-4	-5.89999973773956E-4
8784.5	-0.00678999996185303	-0.00480000019073486	-1.70000001788139E-4	-6.10000014305115E-4
8784.75	-0.0066399998664856	-0.00473000001907349	-1.50000005960464E-4	-6.60000026226044E-4
8785	-0.0063600001335144	-0.0046399998664856	-1.59999996423721E-4	-7.5E-4
8785.25	-0.00611999988555908	-0.0046100001335144	-1.29999995231628E-4	-8.19999992847443E-4
8785.5	-0.00588000011444092	-0.00451999998092651	-1.00000001490116E-4	-8.00000011920929E-4
8785.75	-0.00565000009536743	-0.00446999979019165	-3.99999991059303E-5	-7.69999980926514E-4
8786	-0.00540000009536743	-0.0045	-7.99999982118607E-5	-8.10000002384186E-4
8786.25	-0.00507999992370605	-0.00453000020980835	-9.00000035762787E-5	-9.20000016689301E-4
8786.5	-0.00482999992370605	-0.00459999990463257	-1.09999999403954E-4	-9.59999978542328E-4
8786.75	-0.00453000020980835	-0.0046399998664856	-2.99999993294477E-5	-8.29999983310699E-4
8787	-0.00432000017166138	-0.00473000001907349	7.00000002980232E-5	-7.30000019073486E-4
8787.25	-0.00409999990463257	-0.00473999977111816	9.00000035762787E-5	-6.70000016689301E-4
8787.5	-0.0039300000667572	-0.00467999982833862	5.99999986588955E-5	-7.69999980926514E-4
8787.75	-0.00374000000953674	-0.00457000017166138	-9.9999997764826E-6	-8.39999973773956E-4
8788	-0.00350999999046326	-0.00444999980926514	7.99999982118607E-5	-8.99999976158142E-4
8788.25	-0.00332999992370605	-0.00428000020980835	2.19999998807907E-4	-7.59999990463257E-4
8788.5	-0.00300999999046326	-0.00407000017166138	5.09999990463257E-4	-6.10000014305115E-4
8788.75	-0.00271000003814697	-0.00388000011444092	6.99999988079071E-4	-4.30000007152557E-4
8789	-0.00236999988555908	-0.00370000004768372	8.19999992847443E-4	-4.49999988079071E-4
8789.25	-0.00205999994277954	-0.00347000002861023	9.30000007152557E-4	-3.79999995231628E-4
8789.5	-0.00177999997138977	-0.00329999995231628	0.00102999997138977	-2.80000001192093E-4
8789.75	-0.00149000000953674	-0.00309999990463257	0.00110000002384186	-1.50000005960464E-4
8790	-0.00126999998092651	-0.00291000008583069	0.00103999996185303	-1.09999999403954E-4
8790.25	-9.70000028610229E-4	-0.00267000007629395	8.60000014305115E-4	-1.19999997317791E-4
8790.5	-6.39999985694885E-4	-0.00241000008583069	6.60000026226044E-4	-2.00000002980232E-4
8790.75	-2.39999994635582E-4	-0.00219000005722046	4.09999996423721E-4	-2.19999998807907E-4
8791	1.19999997317791E-4	-0.00191999995708466	2.80000001192093E-4	-1.70000001788139E-4
8791.25	4.30000007152557E-4	-0.00175999999046326	1.59999996423721E-4	-5.99999986588955E-5
8791.5	6.70000016689301E-4	-0.00160000002384186	1.40000000596046E-4	0
8791.75	8.29999983310699E-4	-0.00152999997138977	3.99999991059303E-5	-1.09999999403954E-4
8792	9.80000019073486E-4	-0.00148000001907349	-3.99999991059303E-5	-2.30000004172325E-4
8792.25	0.00102999997138977	-0.00141999995708466	-1.19999997317791E-4	-3.70000004768372E-4
8792.5	0.00101999998092651	-0.0013400000333786	-2.00000002980232E-4	-4.00000005960464E-4
8792.75	9.49999988079071E-4	-0.00117999994754791	-3.19999992847443E-4	-4.00000005960464E-4
8793	8.39999973773956E-4	-0.00104999995231628	-4.6000000834465E-4	-3.30000013113022E-4
8793.25	7.20000028610229E-4	-8.19999992847443E-4	-4.90000009536743E-4	-2.09999993443489E-4
8793.5	5.69999992847443E-4	-6.60000026226044E-4	-4.39999997615814E-4	9.9999997764826E-6
8793.75	3.49999994039536E-4	-4.30000007152557E-4	-2.19999998807907E-4	4.00000005960464E-4
8794	1.59999996423721E-4	-2.59999990463257E-4	1.99999995529652E-5	7.30000019073486E-4
8794.25	-7.99999982118607E-5	-1.19999997317791E-4	2.70000010728836E-4	0.00104999995231628
8794.5	-2.80000001192093E-4	1.99999995529652E-5	4.30000007152557E-4	0.00111000001430511
8794.75	-4.90000009536743E-4	1.00000001490116E-4	6.00000023841858E-4	0.00132000005245209
8795	-6.70000016689301E-4	2.39999994635582E-4	8.60000014305115E-4	0.00141999995708466
8795.25	-8.60000014305115E-4	2.70000010728836E-4	0.00112000000476837	0.0016599999666214
8795.5	-0.00104999995231628	3.19999992847443E-4	0.0013400000333786	0.00173000001907349
8795.75	-0.00113999998569489	3.40000003576279E-4	0.00139999997615814	0.00182000005245209
8796	-0.00123000001907349	4.00000005960464E-4	0.00139999997615814	0.00175
8796.25	-0.00121000003814697	4.90000009536743E-4	0.00133000004291534	0.00180999994277954
8796.5	-0.00122000002861023	5.79999983310699E-4	0.00132000005245209	0.00186000001430511
8796.75	-0.00117999994754791	6.00000023841858E-4	0.00128999996185303	0.00192999994754791
8797	-0.00113999998569489	6.29999995231628E-4	0.00130999994277954	0.0018400000333786
8797.25	-0.00112000000476837	6.49999976158142E-4	0.00121000003814697	0.00167999994754791
8797.5	-0.00103999996185303	7.40000009536743E-4	0.00122000002861023	0.00155999994277954
8797.75	-9.80000019073486E-4	7.90000021457672E-4	0.00125999999046326	0.00151999998092651
8798	-8.79999995231628E-4	8.79999995231628E-4	0.00138999998569489	0.00151999998092651
8798.25	-8.10000002384186E-4	8.89999985694885E-4	0.00145000004768372	0.00148000001907349
8798.5	-6.39999985694885E-4	8.50000023841858E-4	0.00141999995708466	0.00139999997615814
8798.75	-4.39999997615814E-4	7.40000009536743E-4	0.00146000003814697	0.00126999998092651
8799	-2.8999999165535E-4	6.49999976158142E-4	0.00144000005722046	0.00126999998092651
8799.25	-1.89999997615814E-4	6.00000023841858E-4	0.00154999995231628	0.00125
8799.5	-1.19999997317791E-4	5.40000021457672E-4	0.00147000002861023	0.00126999998092651
8799.75	-7.00000002980232E-5	5.29999971389771E-4	0.00130999994277954	0.00110000002384186
8800	0	5.50000011920929E-4	0.001	0.001
8800.25	1.99999995529652E-5	5.60000002384186E-4	8.29999983310699E-4	9.90000009536743E-4
8800.5	5.00000007450581E-5	6.39999985694885E-4	7.69999980926514E-4	0.00111000001430511
8800.75	3.99999991059303E-5	7.59999990463257E-4	7.5E-4	0.00124000000953674
8801	5.00000007450581E-5	9.80000019073486E-4	7.09999978542328E-4	0.00127999997138977
8801.25	1.09999999403954E-4	0.00121000003814697	6.99999988079071E-4	0.0013400000333786
8801.5	2.30000004172325E-4	0.00144000005722046	7.79999971389771E-4	0.00128999996185303
8801.75	3.89999985694885E-4	0.00172000002861023	9.59999978542328E-4	0.00132000005245209
8802	5.69999992847443E-4	0.00192999994754791	0.0011599999666214	0.00137000000476837
8802.25	8.00000011920929E-4	0.00209999990463257	0.00138999998569489	0.00145000004768372
8802.5	0.00101999998092651	0.00222000002861023	0.00146000003814697	0.00146000003814697
8802.75	0.00125999999046326	0.00239000010490417	0.00144000005722046	0.00136000001430511
